Time,Object_Name,X_new,Y_new,Z_new,X,Y,Z
4/16/2003,90000855,99,99,99,-0.36777386,2.01972933,0.7947507
4/16/2003,Gaspra,99,99,99,-1.71879648,1.47094284,0.47424234
4/19/2003,90000855,99,99,99,-0.40083755,1.99728627,0.78747966
4/21/2003,Dinkinesh,99,99,99,0.78955674,1.62078589,0.7576721
4/22/2003,Annefrank,99,99,99,99,99,99
4/23/2003,Ryugu,99,99,99,99,99,99
4/23/2003,Gaspra,99,99,99,99,99,99
4/24/2003,Orus,99,99,99,99,99,99
4/30/2003,90000191,99,99,99,0.65330145,4.08062248,1.97567274
4/30/2003,Leucus,99,99,99,-3.79883941,-3.5365122,-2.0435414
4/30/2003,-122911,99,99,99,99,99,99
5/1/2003,Leucus,99,99,99,99,99,99
5/3/2003,199,99,99,99,-0.36127955,-0.22771662,-0.08357864
5/3/2003,699,99,99,99,-0.09934459,8.34163995,3.44969446
5/4/2003,Ryugu,99,99,99,-0.44239793,-1.18844506,-0.5171732
5/5/2003,699,99,99,99,-0.11109719,8.34131007,3.45006445
5/5/2003,-122911,99,99,99,-0.72252606,-0.64712551,-0.28068692
5/9/2003,Gaspra,99,99,99,-1.90558823,1.3210606,0.39902815
5/10/2003,699,99,99,99,99,99,99
5/10/2003,Eros,99,99,99,-6.09867643,-29.14514747,-7.25813549
5/10/2003,Annefrank,99,99,99,2.12065185,0.74752956,0.14573401
5/10/2003,Dinkinesh,99,99,99,0.55618451,1.68928892,0.79365402
5/12/2003,SUN,99,99,99,99,99,99
5/12/2003,199,99,99,99,99,99,99
5/12/2003,299,99,99,99,99,99,99
5/12/2003,Leucus,99,99,99,99,99,99
5/13/2003,433,99,99,99,99,99,99
5/14/2003,Orus,99,99,99,99,99,99
5/15/2003,Braille,99,99,99,99,99,99
5/16/2003,699,99,99,99,-0.17572214,8.33925733,3.45199904
5/17/2003,Polymele,99,99,99,99,99,99
5/17/2003,Donaldjohanson,99,99,99,-2.15122452,-0.19486984,-0.26178514
5/17/2003,Annefrank,99,99,99,2.0883229,0.81453778,0.17403246
5/17/2003,Apophis,99,99,99,-0.81774206,0.67957368,0.23140699
5/19/2003,Eurybates,99,99,99,99,99,99
5/21/2003,90000188,99,99,99,99,99,99
5/21/2003,Annefrank,99,99,99,99,99,99
5/22/2003,433,99,99,99,99,99,99
5/23/2003,-122911,99,99,99,99,99,99
5/23/2003,Gaspra,99,99,99,99,99,99
5/24/2003,399,99,99,99,99,99,99
5/24/2003,433,99,99,99,99,99,99
5/24/2003,90000191,99,99,99,0.51530842,4.05317344,1.98843082
5/24/2003,Bennu,99,99,99,0.83280311,0.37333526,0.2075833
5/25/2003,699,99,99,99,99,99,99
5/25/2003,Bennu,99,99,99,99,99,99
5/26/2003,Polymele,99,99,99,99,99,99
5/27/2003,90000855,99,99,99,99,99,99
5/28/2003,399,99,99,99,-0.40594748,-0.85467342,-0.37056224
5/28/2003,90000190,99,99,99,0.49220813,4.04788842,1.99021154
5/28/2003,Braille,99,99,99,99,99,99
5/29/2003,Eurybates,99,99,99,99,99,99
5/29/2003,Lutetia,99,99,99,-1.60372241,-1.73286318,-0.67584726
5/30/2003,399,99,99,99,99,99,99
5/31/2003,Eurybates,99,99,99,-4.20948693,-3.32271503,-1.39525759
5/31/2003,Mathilde,99,99,99,99,99,99
5/31/2003,Itokawa,99,99,99,1.49592448,0.55410804,0.20016051
5/31/2003,Patroclus,99,99,99,0.09371565,4.04925764,3.31525003
5/31/2003,Dinkinesh,99,99,99,0.2891297,1.73667207,0.82011284
6/1/2003,299,99,99,99,0.68973237,0.22023218,0.05561411
6/1/2003,Itokawa,99,99,99,1.49357017,0.56484498,0.20501528
6/2/2003,599,99,99,99,99,99,99
6/2/2003,90000188,99,99,99,0.46330344,4.04099081,1.99229627
6/3/2003,301,99,99,99,-0.3117711,-0.8864612,-0.38416326
6/5/2003,Braille,99,99,99,0.77391515,-1.43794785,0.14081593
6/7/2003,Eros,99,99,99,-6.01058305,-29.16627002,-7.29125682
6/7/2003,Orus,99,99,99,-5.09440336,-0.47908397,-0.99032295
6/7/2003,Mathilde,99,99,99,-2.50135222,2.05361109,0.61805256
6/9/2003,Ryugu,99,99,99,0.01680316,-1.31275711,-0.51807947
6/10/2003,Eurybates,99,99,99,99,99,99
6/10/2003,Mathilde,99,99,99,99,99,99
6/10/2003,Itokawa,99,99,99,99,99,99
6/11/2003,Vesta,99,99,99,99,99,99
6/11/2003,-122911,99,99,99,99,99,99
6/11/2003,Ceres,99,99,99,99,99,99
6/14/2003,Ryugu,99,99,99,99,99,99
6/15/2003,90000190,99,99,99,0.3879829,4.02155752,1.99696175
6/17/2003,599,99,99,99,-4.3114458,2.87163287,1.33584574
6/17/2003,699,99,99,99,-0.36367255,8.33098015,3.45667157
6/17/2003,Vesta,99,99,99,-1.87384883,-1.13597462,-0.2073179
6/17/2003,Mathilde,99,99,99,-2.56008253,1.99867498,0.60158908
6/17/2003,Lutetia,99,99,99,-1.42108361,-1.82185693,-0.72588773
6/17/2003,Itokawa,99,99,99,1.44190381,0.73075546,0.28050972
6/18/2003,90000855,99,99,99,-1.0229905,1.43426412,0.59636103
6/20/2003,Patroclus,99,99,99,-0.04931633,4.04101808,3.35893423
6/21/2003,299,99,99,99,0.46329902,0.51421351,0.20220736
6/21/2003,Eros,99,99,99,-5.96700419,-29.17711459,-7.30720017
6/22/2003,Dinkinesh,99,99,99,0.00400075,1.75330908,0.83224762
6/22/2003,Ceres,99,99,99,1.24215724,2.30955905,0.83497977
6/24/2003,599,99,99,99,-4.34316319,2.83437582,1.3206482
6/24/2003,Ceres,99,99,99,1.22328705,2.31527255,0.84151275
6/25/2003,301,99,99,99,99,99,99
6/25/2003,90000190,99,99,99,0.32989792,4.00511596,1.99981274
6/25/2003,Itokawa,99,99,99,1.40665736,0.80912379,0.31650806
6/25/2003,Ryugu,99,99,99,99,99,99
6/29/2003,Apophis,99,99,99,-1.06754457,0.14572171,0.0263384
6/30/2003,Eurybates,99,99,99,99,99,99
6/30/2003,90000855,99,99,99,99,99,99
6/30/2003,Dinkinesh,99,99,99,99,99,99
7/1/2003,301,99,99,99,0.15596129,-0.92343161,-0.40017392
7/1/2003,Mathilde,99,99,99,-2.63878626,1.9190309,0.5777192
7/1/2003,Itokawa,99,99,99,1.37634459,0.86567927,0.34263888
7/2/2003,90000190,99,99,99,99,99,99
7/4/2003,Patroclus,99,99,99,99,99,99
7/5/2003,699,99,99,99,-0.46933601,8.32481635,3.45867407
7/5/2003,Leucus,99,99,99,-3.45833142,-3.8501862,-2.08558921
7/5/2003,Ceres,99,99,99,99,99,99
7/6/2003,Patroclus,99,99,99,99,99,99
7/7/2003,599,99,99,99,99,99,99
7/7/2003,433,99,99,99,99,99,99
7/7/2003,Ryugu,99,99,99,99,99,99
7/8/2003,-122911,99,99,99,0.27249181,-0.90279418,-0.3914278
7/9/2003,Orus,99,99,99,-5.06014212,-0.70098784,-1.073589
7/10/2003,301,99,99,99,0.30385528,-0.89586764,-0.38842083
7/10/2003,Annefrank,99,99,99,1.75186973,1.28948705,0.38195837
7/10/2003,Ceres,99,99,99,1.06991172,2.35619899,0.89201681
7/11/2003,-122911,99,99,99,0.32104571,-0.88924013,-0.38554347
7/12/2003,433,99,99,99,-1.19025198,-0.43368141,-0.4613059
7/12/2003,Orus,99,99,99,-5.05637556,-0.72172174,-1.08128031
7/13/2003,Gaspra,99,99,99,-2.30799119,0.82047137,0.16427183
7/14/2003,Orus,99,99,99,-5.05381195,-0.73553684,-1.0863966
7/14/2003,Apophis,99,99,99,-1.0509955,-0.06752022,-0.05257051
7/15/2003,433,99,99,99,-1.1783408,-0.47311297,-0.48156964
7/16/2003,Eros,99,99,99,-5.88845993,-29.19590213,-7.33720104
7/16/2003,Orus,99,99,99,-5.05120633,-0.74934581,-1.09150385
7/16/2003,90000191,99,99,99,0.20759347,3.96631727,2.00366113
7/17/2003,Leucus,99,99,99,-3.3935839,-3.90421298,-2.09157851
7/17/2003,Eurybates,99,99,99,-4.00175213,-3.53541013,-1.53786438
7/17/2003,-122911,99,99,99,0.4156065,-0.85547662,-0.37089138
7/18/2003,199,99,99,99,-0.36202694,0.04369052,0.06146872
7/18/2003,Ceres,99,99,99,0.99171717,2.37341958,0.91604894
7/19/2003,Eros,99,99,99,-5.87911051,-29.19818052,-7.3405327
7/19/2003,Polymele,99,99,99,-4.34076682,-3.33429844,-1.16969493
7/19/2003,Donaldjohanson,99,99,99,99,99,99
7/20/2003,90000190,99,99,99,0.18425216,3.95826512,2.00406257
7/21/2003,299,99,99,99,-0.10602092,0.64228921,0.29586051
7/21/2003,Polymele,99,99,99,99,99,99
7/21/2003,Lutetia,99,99,99,-1.0682003,-1.94611667,-0.80141755
7/21/2003,Itokawa,99,99,99,1.25293411,1.03908313,0.42370889
7/22/2003,299,99,99,99,-0.12603182,0.63868936,0.29550742
7/23/2003,-122911,99,99,99,99,99,99
7/24/2003,Dinkinesh,99,99,99,99,99,99
7/25/2003,SUN,99,99,99,99,99,99
7/25/2003,299,99,99,99,99,99,99
7/26/2003,SUN,99,99,99,0.00265608,-0.00346386,-0.00153952
7/26/2003,Apophis,99,99,99,99,99,99
7/27/2003,Braille,99,99,99,1.40166075,-1.20731498,0.47710293
7/28/2003,433,99,99,99,99,99,99
7/29/2003,90000191,99,99,99,99,99,99
7/29/2003,Ceres,99,99,99,0.88271449,2.39349214,0.94769784
7/30/2003,90000855,99,99,99,-1.36523161,0.90325465,0.40583275
7/31/2003,Mathilde,99,99,99,-2.79324392,1.73830261,0.52354703
7/31/2003,Itokawa,99,99,99,99,99,99
8/1/2003,Eros,99,99,99,99,99,99
8/2/2003,Bennu,99,99,99,99,99,99
8/5/2003,699,99,99,99,99,99,99
8/5/2003,Ryugu,99,99,99,99,99,99
8/5/2003,-122911,99,99,99,99,99,99
8/5/2003,Dinkinesh,99,99,99,99,99,99
8/5/2003,Gaspra,99,99,99,99,99,99
8/6/2003,SUN,99,99,99,0.00271621,-0.00340688,-0.00151695
8/6/2003,599,99,99,99,-4.52891309,2.59978918,1.22461822
8/6/2003,90000188,99,99,99,0.08497316,3.92164805,2.00455012
8/6/2003,90000190,99,99,99,99,99,99
8/6/2003,90000191,99,99,99,99,99,99
8/6/2003,Eurybates,99,99,99,-3.90867143,-3.62187241,-1.59679918
8/6/2003,Mathilde,99,99,99,99,99,99
8/6/2003,-122911,99,99,99,99,99,99
8/6/2003,Patroclus,99,99,99,-0.38509068,4.00878557,3.45081793
8/7/2003,SUN,99,99,99,0.00272162,-0.00340167,-0.00151488
8/7/2003,199,99,99,99,-0.24712561,-0.35348065,-0.16260509
8/7/2003,299,99,99,99,99,99,99
8/7/2003,301,99,99,99,99,99,99
8/7/2003,Orus,99,99,99,99,99,99
8/7/2003,90000191,99,99,99,99,99,99
8/7/2003,Donaldjohanson,99,99,99,99,99,99
8/7/2003,Annefrank,99,99,99,99,99,99
8/7/2003,Bennu,99,99,99,-0.46607652,0.72426179,0.41161634
8/7/2003,Patroclus,99,99,99,-0.39222175,4.0079069,3.45260867
8/7/2003,90000855,99,99,99,-1.41573068,0.7901785,0.36432019
8/7/2003,Gaspra,99,99,99,-2.41152393,0.60645953,0.06899722
8/8/2003,199,99,99,99,-0.22882643,-0.36464694,-0.17046758
8/8/2003,301,99,99,99,0.7196526,-0.6632228,-0.2876723
8/8/2003,Orus,99,99,99,99,99,99
8/8/2003,Mathilde,99,99,99,99,99,99
8/8/2003,Lutetia,99,99,99,99,99,99
8/8/2003,Donaldjohanson,99,99,99,99,99,99
8/8/2003,Apophis,99,99,99,99,99,99
8/8/2003,Patroclus,99,99,99,-0.39935205,4.00702029,3.45439258
8/8/2003,Gaspra,99,99,99,99,99,99
8/9/2003,299,99,99,99,99,99,99
8/9/2003,399,99,99,99,0.73183697,-0.64981674,-0.28176187
8/9/2003,301,99,99,99,0.7320373,-0.65202928,-0.28286927
8/9/2003,599,99,99,99,-4.54127935,2.5830682,1.21775209
8/9/2003,Eros,99,99,99,-5.81264094,-29.21334654,-7.36553451
8/9/2003,90000190,99,99,99,0.06744148,3.91478242,2.00442618
8/9/2003,Eurybates,99,99,99,-3.89447549,-3.63462812,-1.60554557
8/9/2003,Polymele,99,99,99,99,99,99
8/9/2003,Lutetia,99,99,99,-0.85841538,-1.99391336,-0.83475219
8/9/2003,Donaldjohanson,99,99,99,-1.98865004,-1.08745293,-0.62527158
8/9/2003,Gaspra,99,99,99,-2.41856023,0.58898526,0.06132322
8/10/2003,SUN,99,99,99,0.00273782,-0.00338598,-0.00150866
8/10/2003,301,99,99,99,0.74420457,-0.64052474,-0.2779228
8/10/2003,Eros,99,99,99,-5.80954044,-29.21413089,-7.36675488
8/10/2003,-122911,99,99,99,99,99,99
8/10/2003,Patroclus,99,99,99,-0.41361028,4.0052233,3.45793987
8/10/2003,90000855,99,99,99,-1.43319443,0.74692035,0.34836129
8/11/2003,SUN,99,99,99,0.0027432,-0.00338075,-0.00150658
8/11/2003,199,99,99,99,99,99,99
8/11/2003,399,99,99,99,99,99,99
8/11/2003,301,99,99,99,0.75611732,-0.62872127,-0.2728359
8/11/2003,Orus,99,99,99,-5.01352571,-0.92825284,-1.15705662
8/11/2003,90000188,99,99,99,99,99,99
8/11/2003,Vesta,99,99,99,99,99,99
8/11/2003,Mathilde,99,99,99,-2.84490579,1.66883068,0.50272116
8/11/2003,Bennu,99,99,99,99,99,99
8/11/2003,Itokawa,99,99,99,1.08998247,1.19324602,0.49744438
8/11/2003,Ryugu,99,99,99,0.77912867,-1.1043955,-0.35548515
8/11/2003,90000855,99,99,99,-1.43883021,0.73240256,0.34299589
8/12/2003,SUN,99,99,99,99,99,99
8/12/2003,199,99,99,99,99,99,99
8/12/2003,433,99,99,99,99,99,99
8/12/2003,Eros,99,99,99,99,99,99
8/12/2003,90000190,99,99,99,99,99,99
8/12/2003,Polymele,99,99,99,99,99,99
8/12/2003,-122911,99,99,99,99,99,99
8/12/2003,Dinkinesh,99,99,99,99,99,99
8/12/2003,Gaspra,99,99,99,99,99,99
8/12/2003,Ceres,99,99,99,99,99,99
8/13/2003,399,99,99,99,99,99,99
8/13/2003,433,99,99,99,99,99,99
8/13/2003,90000190,99,99,99,99,99,99
8/13/2003,Apophis,99,99,99,99,99,99
8/13/2003,Patroclus,99,99,99,99,99,99
8/14/2003,699,99,99,99,99,99,99
8/14/2003,-122911,99,99,99,99,99,99
8/15/2003,SUN,99,99,99,0.00276463,-0.00335973,-0.00149824
8/15/2003,199,99,99,99,-0.08473056,-0.41136052,-0.21036476
8/15/2003,299,99,99,99,-0.5408622,0.41125222,0.21943839
8/15/2003,399,99,99,99,0.7980473,-0.57887253,-0.25100484
8/15/2003,301,99,99,99,99,99,99
8/15/2003,Eros,99,99,99,-5.79408962,-29.21806851,-7.37264839
8/15/2003,Orus,99,99,99,-5.00710398,-0.95566756,-1.16699984
8/15/2003,90000188,99,99,99,99,99,99
8/15/2003,Lutetia,99,99,99,99,99,99
8/15/2003,Braille,99,99,99,1.59105164,-1.08237724,0.58728957
8/15/2003,Ryugu,99,99,99,99,99,99
8/15/2003,-122911,99,99,99,99,99,99
8/15/2003,Patroclus,99,99,99,99,99,99
8/15/2003,Dinkinesh,99,99,99,99,99,99
8/16/2003,299,99,99,99,-0.55391421,0.39671781,0.21372545
8/16/2003,699,99,99,99,-0.71562249,8.3062081,3.46159258
8/16/2003,90000188,99,99,99,99,99,99
8/16/2003,90000191,99,99,99,99,99,99
8/16/2003,Leucus,99,99,99,99,99,99
8/16/2003,Eurybates,99,99,99,99,99,99
8/16/2003,Bennu,99,99,99,99,99,99
8/16/2003,Ryugu,99,99,99,0.82950272,-1.0660598,-0.33502089
8/16/2003,Patroclus,99,99,99,99,99,99
8/16/2003,Ceres,99,99,99,99,99,99
8/17/2003,199,99,99,99,-0.040318,-0.41418892,-0.21648167
8/17/2003,299,99,99,99,-0.56652219,0.38186428,0.20784085
8/17/2003,399,99,99,99,0.81835067,-0.55388156,-0.24017143
8/17/2003,599,99,99,99,-4.5738746,2.53826367,1.1993409
8/17/2003,699,99,99,99,-0.7214804,8.30569368,3.46163204
8/17/2003,Vesta,99,99,99,-1.37615061,-1.61112616,-0.46152214
8/17/2003,Lutetia,99,99,99,-0.7678087,-2.00902983,-0.84669762
8/17/2003,Donaldjohanson,99,99,99,-1.95455506,-1.16516893,-0.65525848
8/17/2003,Braille,99,99,99,1.60975656,-1.06832682,0.5984418
8/17/2003,Itokawa,99,99,99,1.03782769,1.23153001,0.51612015
8/17/2003,Ryugu,99,99,99,0.83930787,-1.05803694,-0.33081565
8/17/2003,-122911,99,99,99,0.81812986,-0.55405658,-0.24016163
8/17/2003,Patroclus,99,99,99,99,99,99
8/17/2003,Dinkinesh,99,99,99,-0.7092096,1.64307047,0.79052731
8/18/2003,199,99,99,99,-0.01789014,-0.41380117,-0.21860055
8/18/2003,299,99,99,99,-0.57867612,0.36670352,0.20178929
8/18/2003,301,99,99,99,0.83042513,-0.53978675,-0.2341596
8/18/2003,Eros,99,99,99,99,99,99
8/18/2003,Braille,99,99,99,99,99,99
8/18/2003,Annefrank,99,99,99,1.42088027,1.57058078,0.51404803
8/18/2003,Itokawa,99,99,99,1.0289109,1.23764906,0.51912328
8/18/2003,-122911,99,99,99,0.8279396,-0.54132717,-0.23464211
8/18/2003,90000855,99,99,99,-1.47559952,0.62947436,0.30482238
8/18/2003,Ceres,99,99,99,0.68065975,2.41906341,1.00088544
8/19/2003,199,99,99,99,0.00459856,-0.41220394,-0.2200797
8/19/2003,301,99,99,99,0.83965945,-0.52651189,-0.22835401
8/19/2003,699,99,99,99,99,99,99
8/19/2003,Orus,99,99,99,99,99,99
8/19/2003,Vesta,99,99,99,99,99,99
8/19/2003,Itokawa,99,99,99,99,99,99
8/19/2003,Ceres,99,99,99,99,99,99
8/20/2003,SUN,99,99,99,99,99,99
8/20/2003,199,99,99,99,0.02708178,-0.40939282,-0.22090985
8/20/2003,299,99,99,99,-0.60158367,0.33550909,0.18920482
8/20/2003,301,99,99,99,0.84856841,-0.5131667,-0.22251579
8/20/2003,90000188,99,99,99,0.00314555,3.88855515,2.00344781
8/20/2003,90000190,99,99,99,0.00314535,3.88855594,2.00344483
8/20/2003,Leucus,99,99,99,-3.20565917,-4.05204197,-2.10575569
8/20/2003,Vesta,99,99,99,-1.34740801,-1.63044458,-0.47296889
8/20/2003,Lutetia,99,99,99,-0.73351935,-2.01390707,-0.8508441
8/20/2003,-122911,99,99,99,0.8468538,-0.51540912,-0.22340419
8/20/2003,Patroclus,99,99,99,-0.48485052,3.99576442,3.47526616
8/21/2003,699,99,99,99,-0.74491172,8.30360337,3.4617761
8/21/2003,Orus,99,99,99,-4.99716072,-0.9967299,-1.18184204
8/21/2003,Braille,99,99,99,1.64647406,-1.03977082,0.62048721
8/21/2003,Itokawa,99,99,99,1.00178676,1.25555011,0.52794121
8/21/2003,Ryugu,99,99,99,0.87758496,-1.02477875,-0.31363229
8/21/2003,-122911,99,99,99,0.85595216,-0.50222733,-0.2176887
8/21/2003,Patroclus,99,99,99,-0.49196955,3.99477524,3.4769612
8/22/2003,301,99,99,99,0.86547799,-0.48633111,-0.21077972
8/22/2003,90000191,99,99,99,-0.00854167,3.88360963,2.00317348
8/22/2003,Leucus,99,99,99,-3.19440423,-4.06049194,-2.10646066
8/23/2003,699,99,99,99,-0.75662692,8.30253736,3.46183995
8/23/2003,90000190,99,99,99,-0.01439138,3.88111573,2.00302928
8/23/2003,Mathilde,99,99,99,-2.8981513,1.59121816,0.47945372
8/23/2003,Lutetia,99,99,99,99,99,99
8/23/2003,Itokawa,99,99,99,99,99,99
8/24/2003,199,99,99,99,0.11559052,-0.3859734,-0.21757935
8/24/2003,Eros,99,99,99,-5.76593321,-29.22473584,-7.38266161
8/24/2003,Orus,99,99,99,-4.99204958,-1.01723337,-1.18923016
8/24/2003,90000188,99,99,99,-0.02023669,3.87860743,2.00287954
8/24/2003,Ryugu,99,99,99,0.90526453,-0.99862692,-0.30037488
8/24/2003,Patroclus,99,99,99,-0.51332084,3.99176066,3.48200534
8/25/2003,SUN,99,99,99,0.0028176,-0.0033068,-0.00147719
8/25/2003,199,99,99,99,0.13700603,-0.37708049,-0.2150501
8/25/2003,299,99,99,99,-0.65027916,0.25302334,0.15517667
8/25/2003,599,99,99,99,-4.6059132,2.49314865,1.18078295
8/25/2003,90000188,99,99,99,-0.02608213,3.87608609,2.00271972
8/25/2003,90000190,99,99,99,-0.02608232,3.8760868,2.00271674
8/25/2003,Polymele,99,99,99,-4.1859176,-3.49186553,-1.29961624
8/25/2003,Mathilde,99,99,99,-2.90670652,1.57810409,0.47552213
8/25/2003,Bennu,99,99,99,-0.75288849,0.58156586,0.33229606
8/25/2003,-122911,99,99,99,99,99,99
8/26/2003,399,99,99,99,99,99,99
8/26/2003,599,99,99,99,99,99,99
8/26/2003,699,99,99,99,99,99,99
8/26/2003,433,99,99,99,99,99,99
8/26/2003,Eros,99,99,99,-5.75956992,-29.22611948,-7.38491656
8/26/2003,Orus,99,99,99,-4.98859057,-1.03089185,-1.19414328
8/26/2003,90000191,99,99,99,99,99,99
8/26/2003,Eurybates,99,99,99,99,99,99
8/26/2003,Polymele,99,99,99,99,99,99
8/26/2003,Vesta,99,99,99,99,99,99
8/26/2003,Donaldjohanson,99,99,99,-1.91286803,-1.25061542,-0.68787825
8/26/2003,Braille,99,99,99,1.69108333,-1.00326702,0.64755632
8/26/2003,Annefrank,99,99,99,1.34496661,1.6202515,0.53858248
8/27/2003,699,99,99,99,-0.78005267,8.30036209,3.46195105
8/27/2003,Orus,99,99,99,-4.98684561,-1.03771789,-1.19659614
8/27/2003,90000191,99,99,99,-0.03776876,3.87100287,2.00237434
8/27/2003,Vesta,99,99,99,-1.27897883,-1.67385327,-0.49919205
8/27/2003,Donaldjohanson,99,99,99,-1.90802488,-1.25997553,-0.69142849
8/27/2003,Annefrank,99,99,99,1.3353011,1.62625244,0.54158044
8/27/2003,Bennu,99,99,99,-0.78072218,0.56190899,0.32131706
8/27/2003,Dinkinesh,99,99,99,-0.82979797,1.60127366,0.77248187
8/28/2003,90000190,99,99,99,-0.043618,3.86843997,2.00219449
8/28/2003,90000191,99,99,99,-0.04361387,3.86844013,2.00219312
8/28/2003,Leucus,99,99,99,-3.16050892,-4.08567548,-2.10848935
8/28/2003,Gaspra,99,99,99,-2.47619231,0.42093305,-0.01173308
8/28/2003,Ceres,99,99,99,0.57804531,2.42645868,1.02526445
8/29/2003,SUN,99,99,99,0.00283854,-0.00328548,-0.00146869
8/29/2003,299,99,99,99,-0.67992502,0.18328301,0.12567703
8/29/2003,399,99,99,99,99,99,99
8/29/2003,301,99,99,99,99,99,99
8/29/2003,599,99,99,99,99,99,99
8/29/2003,Orus,99,99,99,99,99,99
8/29/2003,90000188,99,99,99,99,99,99
8/29/2003,90000190,99,99,99,99,99,99
8/29/2003,Lutetia,99,99,99,99,99,99
8/29/2003,Donaldjohanson,99,99,99,99,99,99
8/29/2003,Braille,99,99,99,99,99,99
8/29/2003,Annefrank,99,99,99,1.31585514,1.63811331,0.54752933
8/29/2003,Apophis,99,99,99,99,99,99
8/29/2003,Ryugu,99,99,99,0.94933058,-0.95279031,-0.27760622
8/29/2003,Dinkinesh,99,99,99,99,99,99
8/29/2003,Gaspra,99,99,99,99,99,99
8/29/2003,Ceres,99,99,99,0.56773382,2.42699796,1.02761826
8/30/2003,399,99,99,99,99,99,99
8/30/2003,599,99,99,99,-4.62564965,2.46479494,1.16911001
8/30/2003,433,99,99,99,-0.86225176,-1.00092381,-0.72454504
8/30/2003,Eros,99,99,99,-5.74678449,-29.22885045,-7.38958165
8/30/2003,90000191,99,99,99,-0.05530359,3.86327316,2.0018092
8/30/2003,Braille,99,99,99,1.72575123,-0.97345736,0.66882013
8/30/2003,Bennu,99,99,99,-0.82082364,0.53124756,0.30417678
8/30/2003,Dinkinesh,99,99,99,-0.86536304,1.58750691,0.76647643
8/31/2003,299,99,99,99,-0.69151056,0.14746615,0.11029641
8/31/2003,599,99,99,99,-4.62957061,2.45911068,1.16676902
8/31/2003,Ryugu,99,99,99,0.96620204,-0.93368391,-0.26827279
8/31/2003,-122911,99,99,99,99,99,99
8/31/2003,Patroclus,99,99,99,-0.56310484,3.98445303,3.49353596
8/31/2003,90000855,99,99,99,99,99,99
8/31/2003,Dinkinesh,99,99,99,-0.87715129,1.58279422,0.76441488
8/31/2003,Gaspra,99,99,99,99,99,99
8/31/2003,Ceres,99,99,99,99,99,99
9/1/2003,399,99,99,99,99,99,99
9/1/2003,90000190,99,99,99,99,99,99
9/1/2003,90000191,99,99,99,-0.06699253,3.85805078,2.00139657
9/1/2003,Lutetia,99,99,99,-0.59482293,-2.02899411,-0.86555735
9/1/2003,Donaldjohanson,99,99,99,-1.88319126,-1.30636413,-0.70895421
9/1/2003,Patroclus,99,99,99,99,99,99
9/1/2003,Gaspra,99,99,99,-2.48620336,0.38515058,-0.02712071
9/2/2003,399,99,99,99,0.94552535,-0.33371305,-0.144724
9/2/2003,Vesta,99,99,99,99,99,99
9/2/2003,Mathilde,99,99,99,-2.94000783,1.52515368,0.45964731
9/2/2003,Lutetia,99,99,99,99,99,99
9/2/2003,Donaldjohanson,99,99,99,99,99,99
9/2/2003,-122911,99,99,99,0.94536202,-0.33394278,-0.14471676
9/3/2003,299,99,99,99,-0.70473964,0.09287819,0.08657477
9/3/2003,301,99,99,99,0.9501341,-0.32097975,-0.13924367
9/3/2003,Orus,99,99,99,-4.9743428,-1.08543926,-1.21369656
9/3/2003,90000191,99,99,99,-0.07868051,3.8527729,2.00095514
9/3/2003,Polymele,99,99,99,-4.14677833,-3.5289895,-1.33077723
9/3/2003,90000855,99,99,99,99,99,99
9/3/2003,Ceres,99,99,99,0.51605162,2.42914487,1.039154
9/4/2003,599,99,99,99,-4.64516713,2.43632578,1.15738229
9/4/2003,433,99,99,99,-0.81601164,-1.04809236,-0.74301291
9/4/2003,Eros,99,99,99,99,99,99
9/4/2003,90000188,99,99,99,-0.08452801,3.8501123,2.00072788
9/4/2003,90000191,99,99,99,-0.08452409,3.85011311,2.00072361
9/4/2003,Leucus,99,99,99,99,99,99
9/4/2003,Lutetia,99,99,99,99,99,99
9/4/2003,Donaldjohanson,99,99,99,-1.86780447,-1.33386313,-0.71928796
9/4/2003,Braille,99,99,99,99,99,99
9/4/2003,Bennu,99,99,99,-0.88316221,0.4772921,0.27397778
9/4/2003,Patroclus,99,99,99,-0.59152905,3.98010592,3.49997471
9/4/2003,Ceres,99,99,99,99,99,99
9/5/2003,599,99,99,99,99,99,99
9/5/2003,433,99,99,99,-0.80655203,-1.05726332,-0.74651897
9/5/2003,90000191,99,99,99,99,99,99
9/5/2003,Bennu,99,99,99,99,99,99
9/5/2003,Itokawa,99,99,99,99,99,99
9/5/2003,Gaspra,99,99,99,99,99,99
9/5/2003,Ceres,99,99,99,99,99,99
9/6/2003,SUN,99,99,99,99,99,99
9/6/2003,199,99,99,99,99,99,99
9/6/2003,301,99,99,99,0.96742057,-0.27637897,-0.12005524
9/6/2003,699,99,99,99,-0.83858724,8.29469703,3.46213014
9/6/2003,433,99,99,99,-0.79702469,-1.06634608,-0.7499627
9/6/2003,Eros,99,99,99,-5.72453653,-29.23380263,-7.39820161
9/6/2003,Orus,99,99,99,-4.9688304,-1.10585789,-1.22098779
9/6/2003,90000190,99,99,99,99,99,99
9/6/2003,Eurybates,99,99,99,99,99,99
9/6/2003,Mathilde,99,99,99,99,99,99
9/6/2003,Lutetia,99,99,99,99,99,99
9/6/2003,Ryugu,99,99,99,99,99,99
9/6/2003,-122911,99,99,99,99,99,99
9/6/2003,90000855,99,99,99,99,99,99
